SourceFile,ExifToolVersion,CreateDate,ModifyDate,Make,Model,ShutterSpeedValue,ApertureValue,SubjectDistance,MeteringMode,Flash,FocalLength,ExposureMode,FocalLengthIn35mmFormat,LensInfo,City,Province-State,By-line,Caption-Abstract,CopyrightNotice,Description,Creator
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240216-bball/20240216-bball-023.jpg,12.76,2024:02:16 20:01:11,2024:02:17 08:12:48,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",102.0 mm,Manual,102 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240216-bball/20240216-bball-021.jpg,12.76,2024:02:16 19:53:17,2024:02:17 08:12:21,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",61.0 mm,Manual,61 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240216-bball/20240216-bball-009.jpg,12.76,2024:02:16 19:28:19,2024:02:17 08:10:10,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",106.0 mm,Manual,106 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240216-bball/20240216-bball-008.jpg,12.76,2024:02:16 19:22:00,2024:02:17 08:09:37,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",41.0 mm,Manual,41 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240216-bball/20240216-bball-020.jpg,12.76,2024:02:16 19:51:32,2024:02:17 08:12:20,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",103.0 mm,Manual,103 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240216-bball/20240216-bball-018.jpg,12.76,2024:02:16 19:47:53,2024:02:17 08:12:09,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",63.0 mm,Manual,63 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240216-bball/20240216-bball-024.jpg,12.76,2024:02:16 20:04:28,2024:02:17 08:13:07,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",67.0 mm,Manual,67 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240216-bball/20240216-bball-025.jpg,12.76,2024:02:16 20:08:23,2024:02:17 08:13:13,SONY,ILCE-1,1/800,2.8,5.08 m,Multi-segment,"Off, Did not fire",51.0 mm,Manual,51 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240216-bball/20240216-bball-019.jpg,12.76,2024:02:16 19:51:03,2024:02:17 08:12:16,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",60.0 mm,Manual,60 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240216-bball/20240216-bball-026.jpg,12.76,2024:02:16 20:12:04,2024:02:17 08:13:25,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",98.0 mm,Manual,98 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-001.jpg,12.76,2024:02:13 19:29:00,2024:02:14 07:56:31,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",116.0 mm,Manual,116 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-015.jpg,12.76,2024:02:13 20:12:59,2024:02:14 07:58:34,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",103.0 mm,Manual,103 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-014.jpg,12.76,2024:02:13 20:08:54,2024:02:14 07:58:17,SONY,ILCE-1,1/800,2.8,4.92 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-016.jpg,12.76,2024:02:13 20:13:01,2024:02:14 07:58:40,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",106.0 mm,Manual,106 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-002.jpg,12.76,2024:02:13 19:32:12,2024:02:14 07:56:41,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",101.0 mm,Manual,101 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-003.jpg,12.76,2024:02:13 19:32:47,2024:02:14 07:56:45,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",65.0 mm,Manual,65 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-017.jpg,12.76,2024:02:13 20:14:19,2024:02:14 07:58:46,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",87.0 mm,Manual,87 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-013.jpg,12.76,2024:02:13 20:08:33,2024:02:14 07:58:13,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-007.jpg,12.76,2024:02:13 19:36:20,2024:02:14 07:56:58,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",61.0 mm,Manual,61 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-006.jpg,12.76,2024:02:13 19:35:35,2024:02:14 07:56:54,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",67.0 mm,Manual,67 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-012.jpg,12.76,2024:02:13 19:52:20,2024:02:14 07:57:54,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",93.0 mm,Manual,93 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-004.jpg,12.76,2024:02:13 19:32:51,2024:02:14 07:56:48,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",126.0 mm,Manual,126 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-010.jpg,12.76,2024:02:13 19:51:42,2024:02:14 07:57:51,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",132.0 mm,Manual,132 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-011.jpg,12.76,2024:02:13 19:51:43,2024:02:14 07:57:51,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",132.0 mm,Manual,132 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-005.jpg,12.76,2024:02:13 19:35:31,2024:02:14 07:56:53,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",105.0 mm,Manual,105 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-008.jpg,12.76,2024:02:13 19:40:04,2024:02:14 07:57:23,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",75.0 mm,Manual,75 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-020.jpg,12.76,2024:02:13 20:17:39,2024:02:14 07:59:12,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",129.0 mm,Manual,129 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-021.jpg,12.76,2024:02:13 20:17:39,2024:02:14 07:59:15,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",129.0 mm,Manual,129 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-009.jpg,12.76,2024:02:13 19:46:56,2024:02:14 07:57:35,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",100.0 mm,Manual,100 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-023.jpg,12.76,2024:02:13 20:27:53,2024:02:14 07:59:37,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",86.0 mm,Manual,86 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-022.jpg,12.76,2024:02:13 20:26:10,2024:02:14 07:59:29,SONY,ILCE-1,1/13,4.0,655.35 m,Multi-segment,"Off, Did not fire",99.0 mm,Manual,99 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-025.jpg,12.76,2024:02:13 20:36:38,2024:02:14 07:59:48,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",100.0 mm,Manual,100 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-019.jpg,12.76,2024:02:13 20:14:31,2024:02:14 07:59:03,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-018.jpg,12.76,2024:02:13 20:14:24,2024:02:14 07:58:52,SONY,ILCE-1,1/800,2.8,4.96 m,Multi-segment,"Off, Did not fire",70.0 mm,Manual,70 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240213-ng-bball/20240213-ng-bball-024.jpg,12.76,2024:02:13 20:34:34,2024:02:14 07:59:46,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",81.0 mm,Manual,81 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240315-wisco-nicolet/20240315-wisco-nicolet-022.jpg,12.76,2024:03:15 15:01:10,2024:03:18 11:53:02,SONY,ILCE-1,1/1250,2.8,2.48 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240315-wisco-nicolet/20240315-wisco-nicolet-021.jpg,12.76,2024:03:15 15:01:09,2024:03:18 11:52:58,SONY,ILCE-1,1/1250,2.8,2.48 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240315-wisco-nicolet/20240315-wisco-nicolet-009.jpg,12.76,2024:03:15 14:01:31,2024:03:18 11:49:32,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240315-wisco-nicolet/20240315-wisco-nicolet-008.jpg,12.76,2024:03:15 13:59:12,2024:03:18 11:49:24,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",101.0 mm,Manual,101 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240315-wisco-nicolet/20240315-wisco-nicolet-020.jpg,12.76,2024:03:15 14:56:29,2024:03:18 11:52:39,SONY,ILCE-1,1/1000,2.8,655.35 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240315-wisco-nicolet/20240315-wisco-nicolet-018.jpg,12.76,2024:03:15 14:30:41,2024:03:18 11:51:43,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",107.0 mm,Manual,107 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240315-wisco-nicolet/20240315-wisco-nicolet-019.jpg,12.76,2024:03:15 14:30:41,2024:03:18 11:51:48,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",107.0 mm,Manual,107 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240315-wisco-nicolet/20240315-wisco-nicolet-003.jpg,12.76,2024:03:15 13:40:03,2024:03:18 11:44:51,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",59.0 mm,Manual,59 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240315-wisco-nicolet/20240315-wisco-nicolet-017.jpg,12.76,2024:03:15 14:30:41,2024:03:18 11:51:40,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",107.0 mm,Manual,107 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240315-wisco-nicolet/20240315-wisco-nicolet-016.jpg,12.76,2024:03:15 14:24:55,2024:03:18 11:51:28,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",66.0 mm,Manual,66 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240315-wisco-nicolet/20240315-wisco-nicolet-002.jpg,12.76,2024:03:15 13:39:18,2024:03:18 11:44:34,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",73.0 mm,Manual,73 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240315-wisco-nicolet/20240315-wisco-nicolet-014.jpg,12.76,2024:03:15 14:10:40,2024:03:18 11:50:48,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",77.0 mm,Manual,77 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240315-wisco-nicolet/20240315-wisco-nicolet-001.jpg,12.76,2024:03:15 13:39:17,2024:03:18 11:44:30,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",92.0 mm,Manual,92 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240315-wisco-nicolet/20240315-wisco-nicolet-015.jpg,12.76,2024:03:15 14:24:55,2024:03:18 11:51:22,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",66.0 mm,Manual,66 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240315-wisco-nicolet/20240315-wisco-nicolet-011.jpg,12.76,2024:03:15 14:01:32,2024:03:18 11:49:57,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240315-wisco-nicolet/20240315-wisco-nicolet-005.jpg,12.76,2024:03:15 13:42:26,2024:03:18 11:45:54,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",88.0 mm,Manual,88 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240315-wisco-nicolet/20240315-wisco-nicolet-004.jpg,12.76,2024:03:15 13:40:40,2024:03:18 11:45:12,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",76.0 mm,Manual,76 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240315-wisco-nicolet/20240315-wisco-nicolet-010.jpg,12.76,2024:03:15 14:01:32,2024:03:18 11:49:54,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240315-wisco-nicolet/20240315-wisco-nicolet-006.jpg,12.76,2024:03:15 13:51:39,2024:03:18 11:47:26,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240315-wisco-nicolet/20240315-wisco-nicolet-012.jpg,12.76,2024:03:15 14:05:58,2024:03:18 11:50:27,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",113.0 mm,Manual,113 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240315-wisco-nicolet/20240315-wisco-nicolet-013.jpg,12.76,2024:03:15 14:10:40,2024:03:18 11:50:48,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",76.0 mm,Manual,76 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240315-wisco-nicolet/20240315-wisco-nicolet-007.jpg,12.76,2024:03:15 13:55:35,2024:03:18 11:48:50,SONY,ILCE-1,1/1250,2.8,655.35 m,Multi-segment,"Off, Did not fire",129.0 mm,Manual,129 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240301-bball/20240301-bball-011.jpg,12.76,2024:03:01 19:14:22,2024:03:03 08:29:01,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",76.0 mm,Manual,76 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240301-bball/20240301-bball-005.jpg,12.76,2024:03:01 19:05:25,2024:03:03 08:26:40,SONY,ILCE-1,1/800,2.8,4.92 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240301-bball/20240301-bball-004.jpg,12.76,2024:03:01 19:05:25,2024:03:03 08:26:40,SONY,ILCE-1,1/800,2.8,3.92 m,Multi-segment,"Off, Did not fire",41.0 mm,Manual,41 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240301-bball/20240301-bball-010.jpg,12.76,2024:03:01 19:13:56,2024:03:03 08:28:47,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240301-bball/20240301-bball-006.jpg,12.76,2024:03:01 19:05:26,2024:03:03 08:26:49,SONY,ILCE-1,1/800,2.8,4.92 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240301-bball/20240301-bball-012.jpg,12.76,2024:03:01 19:14:22,2024:03:03 08:29:08,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",76.0 mm,Manual,76 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240301-bball/20240301-bball-013.jpg,12.76,2024:03:01 19:17:47,2024:03:03 08:30:12,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",61.0 mm,Manual,61 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240301-bball/20240301-bball-007.jpg,12.76,2024:03:01 19:05:26,2024:03:03 08:26:49,SONY,ILCE-1,1/800,2.8,4.92 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240301-bball/20240301-bball-003.jpg,12.76,2024:03:01 19:05:25,2024:03:03 08:26:28,SONY,ILCE-1,1/800,2.8,5.25 m,Multi-segment,"Off, Did not fire",55.0 mm,Manual,55 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240301-bball/20240301-bball-017.jpg,12.76,2024:03:01 19:57:17,2024:03:03 08:35:47,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",63.0 mm,Manual,63 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240301-bball/20240301-bball-016.jpg,12.76,2024:03:01 19:27:29,2024:03:03 08:33:07,SONY,ILCE-1,1/800,2.8,4.92 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240301-bball/20240301-bball-002.jpg,12.76,2024:03:01 19:03:27,2024:03:03 08:26:13,SONY,ILCE-1,1/800,2.8,5.21 m,Multi-segment,"Off, Did not fire",44.0 mm,Manual,44 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240301-bball/20240301-bball-014.jpg,12.76,2024:03:01 19:25:44,2024:03:03 08:32:12,SONY,ILCE-1,1/800,2.8,4.92 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240301-bball/20240301-bball-001.jpg,12.76,2024:03:01 19:02:08,2024:03:03 08:25:37,SONY,ILCE-1,1/800,2.8,655.35 m,Multi-segment,"Off, Did not fire",43.0 mm,Manual,43 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/sports/images/2024/20240301-bball/20240301-bball-015.jpg,12.76,2024:03:01 19:27:29,2024:03:03 08:33:07,SONY,ILCE-1,1/800,2.8,4.92 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
