SourceFile,ExifToolVersion,CreateDate,ModifyDate,Make,Model,ShutterSpeedValue,ApertureValue,SubjectDistance,MeteringMode,Flash,FocalLength,ExposureMode,FocalLengthIn35mmFormat,LensInfo,City,Province-State,By-line,Caption-Abstract,CopyrightNotice,Description,Creator
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140416-21-pilots/20140416-21-pilots-051.jpg,12.76,2014:04:16 22:07:14,2024:04:01 21:15:24,NIKON CORPORATION,NIKON D7000,1/500,3.2,3.76 m,Multi-segment,"Off, Did not fire",20.0 mm,Manual,30 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140416-21-pilots/20140416-21-pilots-045.jpg,12.76,2014:04:16 22:03:25,2024:04:01 21:15:20,NIKON CORPORATION,NIKON D7000,1/250,3.2,5.31 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140416-21-pilots/20140416-nonono-007.jpg,12.76,2014:04:16 20:26:42,2024:04:01 21:14:43,NIKON CORPORATION,NIKON D7000,1/125,3.2,5.31 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140416-21-pilots/20140416-nonono-011.jpg,12.76,2014:04:16 20:48:45,2024:04:01 21:14:43,NIKON CORPORATION,NIKON D7000,1/125,3.2,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140416-21-pilots/20140416-nonono-005.jpg,12.76,2014:04:16 20:24:14,2024:04:01 21:14:41,NIKON CORPORATION,NIKON D7000,1/125,3.2,5.31 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140416-21-pilots/20140416-21-pilots-053.jpg,12.76,2014:04:16 22:15:30,2024:04:01 21:15:24,NIKON CORPORATION,NIKON D7000,1/250,3.5,5.31 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140416-21-pilots/20140416-21-pilots-047.jpg,12.76,2014:04:16 22:04:13,2024:04:01 21:15:21,NIKON CORPORATION,NIKON D7000,1/400,3.2,5.31 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140416-21-pilots/20140416-21-pilots-046.jpg,12.76,2014:04:16 22:03:33,2024:04:01 21:15:20,NIKON CORPORATION,NIKON D7000,1/250,3.2,2.24 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140416-21-pilots/20140416-21-pilots-052.jpg,12.76,2014:04:16 22:15:30,2024:04:01 21:15:23,NIKON CORPORATION,NIKON D7000,1/250,3.5,5.31 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140416-21-pilots/20140416-nonono-004.jpg,12.76,2014:04:16 20:23:36,2024:04:01 21:14:41,NIKON CORPORATION,NIKON D7000,1/125,3.2,5.31 m,Multi-segment,"Off, Did not fire",32.0 mm,Manual,48 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140416-21-pilots/20140416-nonono-010.jpg,12.76,2014:04:16 20:31:33,2024:04:01 21:14:43,NIKON CORPORATION,NIKON D7000,1/125,3.2,10.59 m,Multi-segment,"Off, Did not fire",19.0 mm,Manual,28 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140416-21-pilots/20140416-21-pilots-056.jpg,12.76,2014:04:16 22:15:56,2024:04:01 21:15:25,NIKON CORPORATION,NIKON D7000,1/160,2.8,2.24 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140416-21-pilots/20140416-21-pilots-042.jpg,12.76,2014:04:16 22:02:49,2024:04:01 21:15:17,NIKON CORPORATION,NIKON D7000,1/400,3.2,10.59 m,Multi-segment,"Off, Did not fire",29.0 mm,Manual,43 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140416-21-pilots/20140416-21-pilots-043.jpg,12.76,2014:04:16 22:03:11,2024:04:01 21:15:18,NIKON CORPORATION,NIKON D7000,1/250,3.2,5.31 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140416-21-pilots/20140416-21-pilots-057.jpg,12.76,2014:04:16 22:16:10,2024:04:01 21:15:28,NIKON CORPORATION,NIKON D7000,1/200,3.2,2.82 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140416-21-pilots/20140416-nonono-001.jpg,12.76,2014:04:16 20:12:03,2024:04:01 21:14:41,NIKON CORPORATION,NIKON D7000,1/100,3.2,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140416-21-pilots/20140416-nonono-003.jpg,12.76,2014:04:16 20:21:39,2024:04:01 21:14:41,NIKON CORPORATION,NIKON D7000,1/125,3.2,5.31 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140416-21-pilots/20140416-21-pilots-041.jpg,12.76,2014:04:16 22:02:45,2024:04:01 21:15:16,NIKON CORPORATION,NIKON D7000,1/250,3.2,5.31 m,Multi-segment,"Off, Did not fire",46.0 mm,Manual,69 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140416-21-pilots/20140416-21-pilots-055.jpg,12.76,2014:04:16 22:15:55,2024:04:01 21:15:25,NIKON CORPORATION,NIKON D7000,1/160,2.8,2.24 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140416-21-pilots/20140416-21-pilots-054.jpg,12.76,2014:04:16 22:15:39,2024:04:01 21:15:25,NIKON CORPORATION,NIKON D7000,1/200,3.2,5.31 m,Multi-segment,"Off, Did not fire",26.0 mm,Manual,39 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140416-21-pilots/20140416-21-pilots-040.jpg,12.76,2014:04:16 22:01:09,2024:04:01 21:15:15,NIKON CORPORATION,NIKON D7000,1/160,3.2,5.31 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140416-21-pilots/20140416-nonono-002.jpg,12.76,2014:04:16 20:17:34,2024:04:01 21:14:41,NIKON CORPORATION,NIKON D7000,1/100,3.2,5.31 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-017.jpg,12.76,2014:09:18 23:39:24,2024:04:05 15:51:49,NIKON CORPORATION,NIKON D7000,1/60,3.2,8.91 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-003.jpg,12.76,2014:09:18 23:23:21,2024:04:05 15:51:43,NIKON CORPORATION,NIKON D7000,1/80,3.2,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-002.jpg,12.76,2014:09:18 23:22:51,2024:04:05 15:51:43,NIKON CORPORATION,NIKON D7000,1/80,3.2,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-016.jpg,12.76,2014:09:18 23:39:09,2024:04:05 15:51:47,NIKON CORPORATION,NIKON D7000,1/60,3.2,5.31 m,Multi-segment,"Off, Did not fire",19.0 mm,Manual,28 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-014.jpg,12.76,2014:09:18 23:37:15,2024:04:05 15:51:47,NIKON CORPORATION,NIKON D7000,1/125,3.5,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-015.jpg,12.76,2014:09:18 23:37:18,2024:04:05 15:51:47,NIKON CORPORATION,NIKON D7000,1/125,3.5,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-001.jpg,12.76,2014:09:18 23:22:25,2024:04:05 15:51:43,NIKON CORPORATION,NIKON D7000,1/80,3.2,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-005.jpg,12.76,2014:09:18 23:26:51,2024:04:05 15:51:43,NIKON CORPORATION,NIKON D7000,1/80,3.2,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-011.jpg,12.76,2014:09:18 23:32:26,2024:04:05 15:51:45,NIKON CORPORATION,NIKON D7000,1/80,3.2,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-010.jpg,12.76,2014:09:18 23:31:00,2024:04:05 15:51:44,NIKON CORPORATION,NIKON D7000,1/80,3.2,10.59 m,Multi-segment,"Off, Did not fire",36.0 mm,Manual,54 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-004.jpg,12.76,2014:09:18 23:26:37,2024:04:05 15:51:43,NIKON CORPORATION,NIKON D7000,1/80,3.2,5.31 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-012.jpg,12.76,2014:09:18 23:32:32,2024:04:05 15:51:46,NIKON CORPORATION,NIKON D7000,1/80,5.0,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-006.jpg,12.76,2014:09:18 23:28:26,2024:04:05 15:51:44,NIKON CORPORATION,NIKON D7000,1/80,3.2,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-007.jpg,12.76,2014:09:18 23:28:38,2024:04:05 15:51:44,NIKON CORPORATION,NIKON D7000,1/80,3.2,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-013.jpg,12.76,2014:09:18 23:36:22,2024:04:05 15:51:47,NIKON CORPORATION,NIKON D7000,1/100,3.5,8.91 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-022.jpg,12.76,2014:09:18 23:48:00,2024:04:05 15:51:49,NIKON CORPORATION,NIKON D7000,1/60,3.5,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-023.jpg,12.76,2014:09:18 23:48:54,2024:04:05 15:51:50,NIKON CORPORATION,NIKON D7000,1/60,3.5,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-021.jpg,12.76,2014:09:18 23:46:15,2024:04:05 15:51:50,NIKON CORPORATION,NIKON D7000,1/60,3.5,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-009.jpg,12.76,2014:09:18 23:30:33,2024:04:05 15:51:44,NIKON CORPORATION,NIKON D7000,1/80,3.2,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-008.jpg,12.76,2014:09:18 23:29:23,2024:04:05 15:51:44,NIKON CORPORATION,NIKON D7000,1/80,3.2,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-020.jpg,12.76,2014:09:18 23:46:10,2024:04:05 15:51:50,NIKON CORPORATION,NIKON D7000,1/60,3.5,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-018.jpg,12.76,2014:09:18 23:43:37,2024:04:05 15:51:49,NIKON CORPORATION,NIKON D7000,1/125,3.5,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-024.jpg,12.76,2014:09:18 23:48:55,2024:04:05 15:51:50,NIKON CORPORATION,NIKON D7000,1/60,3.5,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20140918-bonobo/20140918-bonobo-019.jpg,12.76,2014:09:18 23:44:33,2024:04:05 15:51:49,NIKON CORPORATION,NIKON D7000,1/125,3.5,10.59 m,Multi-segment,"Off, Did not fire",38.0 mm,Manual,57 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-004.jpg,12.76,2014:10:25 22:21:32,2024:04:06 09:13:55,NIKON CORPORATION,NIKON D7000,1/160,3.5,10.59 m,Multi-segment,"Off, Did not fire",38.0 mm,Manual,57 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-010.jpg,12.76,2014:10:25 22:31:45,2024:04:06 09:13:56,NIKON CORPORATION,NIKON D7000,1/125,3.5,10.59 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-011.jpg,12.76,2014:10:25 22:31:47,2024:04:06 09:13:56,NIKON CORPORATION,NIKON D7000,1/125,3.5,10.59 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-005.jpg,12.76,2014:10:25 22:22:52,2024:04:06 09:13:55,NIKON CORPORATION,NIKON D7000,1/160,3.5,3.76 m,Multi-segment,"Off, Did not fire",40.0 mm,Manual,60 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-013.jpg,12.76,2014:10:25 22:32:01,2024:04:06 09:14:00,NIKON CORPORATION,NIKON D7000,1/125,3.5,10.59 m,Multi-segment,"Off, Did not fire",40.0 mm,Manual,60 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-007.jpg,12.76,2014:10:25 22:26:40,2024:04:06 09:13:56,NIKON CORPORATION,NIKON D7000,1/125,3.5,10.59 m,Multi-segment,"Off, Did not fire",36.0 mm,Manual,54 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-006.jpg,12.76,2014:10:25 22:25:53,2024:04:06 09:13:56,NIKON CORPORATION,NIKON D7000,1/125,3.5,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-012.jpg,12.76,2014:10:25 22:31:57,2024:04:06 09:13:58,NIKON CORPORATION,NIKON D7000,1/125,3.5,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-016.jpg,12.76,2014:10:25 22:33:38,2024:04:06 09:14:00,NIKON CORPORATION,NIKON D7000,1/100,3.2,5.31 m,Multi-segment,"Off, Did not fire",36.0 mm,Manual,54 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-002.jpg,12.76,2014:10:25 22:20:24,2024:04:06 09:13:55,NIKON CORPORATION,NIKON D7000,1/100,3.5,5.31 m,Multi-segment,"Off, Did not fire",22.0 mm,Manual,33 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-003.jpg,12.76,2014:10:25 22:20:33,2024:04:06 09:13:55,NIKON CORPORATION,NIKON D7000,1/125,3.5,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-017.jpg,12.76,2014:10:25 22:37:54,2024:04:06 09:14:02,NIKON CORPORATION,NIKON D7000,1/100,3.2,5.31 m,Multi-segment,"Off, Did not fire",27.0 mm,Manual,40 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-001.jpg,12.76,2014:10:25 22:20:16,2024:04:06 09:13:55,NIKON CORPORATION,NIKON D7000,1/100,3.5,10.59 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-015.jpg,12.76,2014:10:25 22:32:11,2024:04:06 09:13:58,NIKON CORPORATION,NIKON D7000,1/125,3.5,10.59 m,Multi-segment,"Off, Did not fire",36.0 mm,Manual,54 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-014.jpg,12.76,2014:10:25 22:32:08,2024:04:06 09:14:00,NIKON CORPORATION,NIKON D7000,1/125,3.5,10.59 m,Multi-segment,"Off, Did not fire",36.0 mm,Manual,54 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-019.jpg,12.76,2014:10:25 22:38:29,2024:04:06 09:14:03,NIKON CORPORATION,NIKON D7000,1/100,3.2,8.91 m,Multi-segment,"Off, Did not fire",27.0 mm,Manual,40 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-018.jpg,12.76,2014:10:25 22:38:00,2024:04:06 09:14:02,NIKON CORPORATION,NIKON D7000,1/100,3.2,5.31 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-023.jpg,12.76,2014:10:25 22:46:25,2024:04:06 09:14:05,NIKON CORPORATION,NIKON D7000,1/100,2.8,10.59 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-022.jpg,12.76,2014:10:25 22:45:24,2024:04:06 09:14:04,NIKON CORPORATION,NIKON D7000,1/125,3.5,10.59 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-020.jpg,12.76,2014:10:25 22:39:05,2024:04:06 09:14:03,NIKON CORPORATION,NIKON D7000,1/100,3.2,5.31 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-008.jpg,12.76,2014:10:25 22:31:18,2024:04:06 09:13:56,NIKON CORPORATION,NIKON D7000,1/125,3.5,10.59 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-009.jpg,12.76,2014:10:25 22:31:20,2024:04:06 09:13:56,NIKON CORPORATION,NIKON D7000,1/125,3.5,10.59 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,25 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2014/20141025-wwpj/20141025-wwpj-021.jpg,12.76,2014:10:25 22:40:29,2024:04:06 09:14:04,NIKON CORPORATION,NIKON D7000,1/100,3.2,5.31 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,75 mm,17-50mm f/2.8,,,Ross Harried,,©2014 Ross Harried,,Ross Harried
